time / s,Au,Au(I)Cl2-,Au(II)Cl4^2-,Au(III)Cl4-,Au2Cl6^2-,Cl,Cl-,Cl2,Cl2-,Cl2O,Cl2O2,Cl2O3,Cl2O4,Cl3-,ClO,ClO-,ClO2,ClO2-,ClO3,ClO3-,ClOH-,H,H+,H2,H2O,H2O2,HCl,HClO,HClO2,HO2,HO2-,HO3,O,O-,O2,O2-,O3,O3-,O4,OH,OH-,eh-
1.2550899794509645e-05,3.3032182711485157e-06,5.782213513832414e-07,0.0005663466422577185,2.6295628619931846e-05,0.004701738144749914,5.220100426621976e-06,0.007465954933837011,1.6022439964471322e-05,0.00023416232424946804,3.3683358576312876e-24,2.4763239380093886e-10,8.847622611742423e-19,1.4038444031307413e-33,0.0003025035975873701,1.2330957597853847e-07,8.589851224544452e-15,1.227810532601821e-15,1.3408531634030227e-10,1.2850837122489365e-30,5.16483530968408e-12,2.596164253246295e-06,9.43219984733069e-05,0.018573749630848624,0.011705226020014996,55.52810272254482,0.015208558583775346,0.0005360660299891463,3.980892571170368e-09,1.305979223280545e-10,0.00023606856405828657,5.40853191234936e-08,1.4646107532493972e-11,5.779545986404587e-13,9.216687504014296e-10,0.0004950907850654769,3.9142460860017793e-07,6.215849958131089e-13,9.766286824954215e-13,6.869526827204231e-36,0.0005232907701470956,1.0343335284194171e-06,4.008281574822547e-06
1.263911513627804e-05,3.343349857391949e-06,5.795802072267304e-07,0.0005595087218877118,2.5068561770969378e-05,0.0047057498931383545,5.215173280005172e-06,0.007472033976278549,1.603093357363558e-05,0.00023406541046152516,3.6706437105539515e-24,2.554660304080038e-10,9.416629233124584e-19,1.5234662909255038e-33,0.00030248420553348926,1.2492363804067232e-07,8.603864064807491e-15,1.2808209452417405e-15,1.3993413586171335e-10,1.3608337959955103e-30,5.3942636701327176e-12,2.5972246388086387e-06,9.417588896924076e-05,0.018572835366731703,0.011773758085728097,55.52796983524935,0.015271937447398493,0.0005384109643001262,3.986755362325235e-09,1.3628876302318754e-10,0.00023694681982358833,5.4319444096461946e-08,1.4707112810009668e-11,5.779362874714883e-13,9.215446492778204e-10,0.0004973799170030292,3.929221324378204e-07,6.249938373102807e-13,9.810598541247539e-13,7.522738962060157e-36,0.0005230791097089572,1.0346036646196495e-06,4.006264685278264e-06
1.2727330478046435e-05,3.383514519525389e-06,5.809409338468587e-07,0.0005528037140186573,2.390247515387572e-05,0.004709664677687052,5.2102500058684024e-06,0.007477972488301137,1.6038878521675032e-05,0.00023396424609903988,3.9959446749258544e-24,2.6343901876945076e-10,1.0014445247227524e-18,1.651946009353191e-33,0.00030245517807341867,1.2653837530866476e-07,8.617680312060744e-15,1.3354267426437136e-15,1.459624221663359e-10,1.440266888978863e-30,5.630960508825348e-12,2.5982360799278256e-06,9.402772890830271e-05,0.018571899550437334,0.011842024701343823,55.52783757917627,0.015334966718485405,0.0005407411859589134,3.992502033811704e-09,1.4215371463286524e-10,0.00023783083479201968,5.455254666859097e-08,1.4768361889220805e-11,5.779146475796426e-13,9.214182283348008e-10,0.0004996971609762116,3.9443118078840377e-07,6.284588407685445e-13,9.855443312813825e-13,8.230702602231841e-36,0.0005228676990173174,1.0348706344713813e-06,4.004274017119219e-06
1.281554581981483e-05,3.4237112925426227e-06,5.823036537102801e-07,0.0005462286600575454,2.2794279807183888e-05,0.004713485522594514,5.205331004613238e-06,0.007483774850642897,1.604628930543665e-05,0.00023385896970306146,4.345663262432063e-24,2.7155151537952544e-10,1.0642109820878376e-18,1.789839675541699e-33,0.00030241675657286925,1.281537248798988e-07,8.63130794033126e-15,1.391652868998921e-15,1.5217314207915412e-10,1.523523952085463e-30,5.875055913468963e-12,2.599199935766159e-06,9.387761443645497e-05,0.01857094398532108,0.011910025978070513,55.52770595042524,0.015397649005523508,0.000543057327129961,3.99813607721704e-09,1.481956354019837e-10,0.00023872047845124387,5.478462788793495e-08,1.482986329765004e-11,5.778897714993818e-13,9.212893941679861e-10,0.0005020420094178645,3.9595147983643594e-07,6.319790393502998e-13,9.90080883243853e-13,8.99738464088347e-36,0.0005226564968223972,1.035134434788321e-06,4.0023088228169605e-06
1.2940294706060385e-05,3.480608198392256e-06,5.842343418097365e-07,0.0005371468109192157,2.1320281477406646e-05,0.0047187340325315925,5.198382889571255e-06,0.007491756008901054,1.605588374277976e-05,0.00023370333453570034,4.884805340147148e-24,2.8326212273767205e-10,1.1582728406736731e-18,2.00205117207795e-33,0.00030234683830047043,1.304389819165949e-07,8.650271915229982e-15,1.4739786478016202e-15,1.612731362640121e-10,1.648070633463854e-30,6.233123295138904e-12,2.600484299482464e-06,9.366217654672187e-05,0.018569562263446606,0.012005736717836502,55.52752087224201,0.015485703269749577,0.0005463098030045879,4.005917446595293e-09,1.5704738479972683e-10,0.00023998791296031365,5.511108229020791e-08,1.4917281504387947e-11,5.778492441879963e-13,9.211029246418073e-10,0.0005054040981345542,3.9812007211726686e-07,6.37049474859548e-13,9.965827497848268e-13,1.0190032916606942e-35,0.0005223581095051937,1.0355020768723738e-06,3.99957184353195e-06
1.306504359230594e-05,3.537564980648853e-06,5.861694957485391e-07,0.0005283110275738025,1.9948385621874804e-05,0.004723808426163967,5.1914451481440336e-06,0.007499484883232535,1.6064473108594345e-05,0.0002335401085832719,5.480216004095022e-24,2.952523099009445e-10,1.2588222646990666e-18,2.2360120405519057e-33,0.00030225922918389753,1.3272517043098138e-07,8.66889369504468e-15,1.5596644490810072e-15,1.7075225001873466e-10,1.780977139327749e-30,6.606615658419843e-12,2.601679763164921e-06,9.344327081482427e-05,0.01856814895379151,0.012100917714747493,55.52733703020747,0.015573075951304846,0.0005495369193632912,4.013488591110941e-09,1.6626680157661772e-10,0.00024126597092369455,5.5435500407046004e-08,1.500524276901698e-11,5.778026728804252e-13,9.209112546721189e-10,0.0005088189775439426,4.003098550966366e-07,6.422257818326964e-13,1.0031829801937478e-12,1.1521285413846557e-35,0.0005220599646434382,1.0358633921418546e-06,3.996882406024377e-06
1.3189792478551496e-05,3.5945793146004883e-06,5.88109323635432e-07,0.0005197135567829844,1.8671426492503885e-05,0.004728716164043143,5.184518787386924e-06,0.007506972376929944,1.6072089896026815e-05,0.0002333696376316592,6.1366729376597805e-24,3.0752230911358167e-10,1.366174926869335e-18,2.4936154548835174e-33,0.00030215452396505776,1.3501212588843573e-07,8.68719145245138e-15,1.648780000346243e-15,1.806188272424774e-10,1.922684523403243e-30,6.995902440461101e-12,2.6027897923769196e-06,9.322113843163617e-05,0.018566708150158786,0.012195569719644033,55.527154413883686,0.01565977406462126,0.0005527401400171986,4.020857082338727e-09,1.7586191861263386e-10,0.00024255428156305358,5.575788675008248e-08,1.509376770453352e-11,5.777502961717123e-13,9.207142164597235e-10,0.0005122852651295768,4.0252007657015343e-07,6.47505435201887e-13,1.009878329594683e-12,1.3005107708471559e-35,0.0005217619760249706,1.0362184066153237e-06,3.994238654063318e-06
1.3314541364797051e-05,3.6516490057574547e-06,5.900539923172845e-07,0.0005113468704342974,1.7482739207161045e-05,0.0047334643436802385,5.177604756497367e-06,0.007514228894873026,1.6078764049244707e-05,0.00023319225239542773,6.859254398667339e-24,3.200722789342313e-10,1.480654419563378e-18,2.7768859237159738e-33,0.0003020332898353301,1.3729968785928837e-07,8.705182163500082e-15,1.7413942002873474e-15,1.9088118301574565e-10,2.073650143570266e-30,7.401353396678136e-12,2.6038176925924197e-06,9.299600678182483e-05,0.018565243630289503,0.012289693627797428,55.52697301303029,0.015745804495458968,0.0005559208196547993,4.028029800940121e-09,1.8584075010730976e-10,0.0002438524769588169,5.60782459090207e-08,1.5182875705981878e-11,5.776923418962071e-13,9.205116630890219e-10,0.0005158016006557378,4.0474999117322733e-07,6.528859822614533e-13,1.0166655888365924e-12,1.465662242672519e-35,0.0005214640670770883,1.0365671474264276e-06,3.991638860645495e-06
1.3439290251042606e-05,3.708771973338145e-06,5.920036350632629e-07,0.0005032036538816235,1.6376096957646404e-05,0.00473805973677617,5.170704000543819e-06,0.007521264390774071,1.6084523395308296e-05,0.00023300826996779805,7.653341604108803e-24,3.3290230939880354e-10,1.6025918437673088e-18,3.0879820661073004e-33,0.0003018960705879198,1.3958769942935085e-07,8.72288151889562e-15,1.837576649804342e-15,2.015476198497794e-10,2.23434738581958e-30,7.823338463385647e-12,2.6047667210407913e-06,9.276809564371536e-05,0.018563758897098867,0.01238329046273144,55.526792817584344,0.015831174008992664,0.0005590802146203548,4.0350130517496825e-09,1.9621127161547286e-10,0.0002451601916091707,5.639658362079453e-08,1.527258503969406e-11,5.776290330976115e-13,9.20303488571031e-10,0.0005193666492270813,4.0699887787997875e-07,6.583650419465153e-13,1.0235417395933054e-12,1.6492152104973817e-35,0.0005211661694287648,1.0369096659793403e-06,3.989081305692274e-06
1.3615321472767515e-05,3.789464152801535e-06,5.947633960698779e-07,0.0004920793567603182,1.4942968184120792e-05,0.00474429672375335,5.160990669790839e-06,0.007530834379554834,1.6091143649762816e-05,0.00023273801739263797,8.906621959844032e-24,3.5148300815114827e-10,1.7879998804385114e-18,3.578792481990935e-33,0.00030167625254535395,1.4281674570050165e-07,8.747390090042581e-15,1.9794984851345463e-15,2.1730221196790604e-10,2.4786117760841897e-30,8.447637353550098e-12,2.6059775217972225e-06,9.244216151800202e-05,0.018561635635655584,0.012514469143287838,55.526540578040176,0.015950526130733292,0.0005635044018881163,4.044555729694351e-09,2.1152667115370436e-10,0.0002470209846141212,5.684235604188877e-08,1.5400228334196282e-11,5.775309970028566e-13,9.199999644388456e-10,0.0005244775724649298,4.102031161221657e-07,6.662595820089734e-13,1.033389786532519e-12,1.9429723055001918e-35,0.0005207457141170778,1.03738246430793e-06,3.9855413051476425e-06
1.3791352694492424e-05,3.870253348657411e-06,5.975334391020044e-07,0.00048136673638258387,1.3646836096929446e-05,0.004750259320366369,5.151307828424976e-06,0.007540008343898716,1.609605954279162e-05,0.00023245603950376468,1.0330925757312095e-23,3.706211972712723e-10,1.989913025781635e-18,4.136635117473007e-33,0.0003014270272246122,1.4604596190027633e-07,8.771386722532385e-15,2.1288508994041482e-15,2.3390094951859053e-10,2.7446708790716632e-30,9.106634950923075e-12,2.6070455820388506e-06,9.21116503715183e-05,0.01855948675009763,0.012644604303016222,55.52629069181227,0.01606859371712496,0.0005678914322996641,4.053746958490587e-09,2.2766008641551787e-10,0.0002488990158536791,5.7284130940975254e-08,1.552914719731622e-11,5.77423288682819e-13,9.196848489273534e-10,0.0005296793005758308,4.134417288366557e-07,6.743394298315233e-13,1.043400555913168e-12,2.2823564922481706e-35,0.0005203250168163808,1.0378430985772522e-06,3.982078151744868e-06
1.3967383916217333e-05,3.951134793471242e-06,6.0031384329148e-07,0.00047104744795466505,1.2474314281067414e-05,0.004755963394563757,5.141657661354897e-06,0.007548809848142057,1.6099330603271887e-05,0.00023216309497222333,1.1944914130772738e-23,3.9031641971691525e-10,2.2093414051735632e-18,4.769181621944444e-33,0.00030114970361617245,1.4927493971271608e-07,8.794906906204181e-15,2.2858221165766605e-15,2.5136680952925605e-10,3.0340346817010955e-30,9.80137075130217e-12,2.6079786702926835e-06,9.177707165421294e-05,0.018557319534594528,0.012773700052303296,55.52604313236548,0.01618539454532102,0.0005722438855299654,4.062599399679793e-09,2.446336395327886e-10,0.00025079330764903404,5.7721926410694944e-08,1.565938161941659e-11,5.773064465136513e-13,9.193580142895335e-10,0.0005349683589292961,4.167128035892275e-07,6.825986031818633e-13,1.0535661534408734e-12,2.6734305952339426e-35,0.0005199039591521394,1.0382917312136537e-06,3.978687982978567e-06
1.4143415137942241e-05,4.032104075453657e-06,6.031046034545393e-07,0.00046110397035677316,1.141335494073402e-05,0.004761423733011796,5.132042212990737e-06,0.0075572609310529315,1.6101010896908376e-05,0.00023185989699692994,1.3768772233913135e-23,4.105679530587665e-10,2.447325603255277e-18,5.484814518911648e-33,0.00030084552023253,1.525032813542239e-07,8.817983528212541e-15,2.450598609977489e-15,2.6972262437766894e-10,3.3482870551218756e-30,1.053288333356352e-11,2.608784143347751e-06,9.14388977540251e-05,0.018555140465052553,0.012901760915703865,55.5257978737693,0.016300945938673112,0.000576564019360243,4.071124244399055e-09,2.624693049583521e-10,0.00025270290681431607,5.8155761601395836e-08,1.579096751791913e-11,5.771809786418748e-13,9.190194004871288e-10,0.0005403413884616907,4.2001449246762635e-07,6.910313815032864e-13,1.0638790202247489e-12,3.122931027542337e-35,0.0005194824458379454,1.0387285437333605e-06,3.975367200283502e-06
1.431944635966715e-05,4.113157101886014e-06,6.059056461037987e-07,0.0004515195766214619,1.0453101400999061e-05,0.004766654129614778,5.122463393623956e-06,0.007565382220152566,1.6101149965395876e-05,0.00023154711680956657,1.582428383698608e-23,4.313748179260784e-10,2.7049360249122793e-18,6.292674839421976e-33,0.000300515653026022,1.5573059848064795e-07,8.840647423602029e-15,2.623364717979325e-15,2.889910671796097e-10,3.689087381342623e-30,1.1302209827653149e-11,2.609468952775452e-06,9.109756730611778e-05,0.018552955295358865,0.013028791791935185,55.52555489065465,0.016415264785736856,0.0005808537996291699,4.079331472764319e-09,2.8118890121946683e-10,0.0002546268868275285,5.8585656978774895e-08,1.5923936970579043e-11,5.770473648084795e-13,9.18668998962931e-10,0.000545795147724564,4.233450109323875e-07,6.996322962667647e-13,1.0743319228917083e-12,3.6383260470950624e-35,0.0005190604014594953,1.039153727878492e-06,3.972112457358618e-06
1.45474398385404e-05,4.218254283625533e-06,6.095485888880335e-07,0.0004396137423106734,9.343217419608549e-06,0.004773107618698605,5.110114365339067e-06,0.007575442007875808,1.609911358458494e-05,0.00023112879279640013,1.8869389020968547e-23,4.5914699329920123e-10,3.069559929687801e-18,7.492436410158652e-33,0.0003000520593101267,1.5990843833085216e-07,8.869435467028645e-15,2.8593016573118636e-15,3.153405168867972e-10,4.1727920969142616e-30,1.2356526487426187e-11,2.610187241037398e-06,9.065144951529375e-05,0.018550124295098135,0.0131917982935129,55.525243523568605,0.016561523999924298,0.0005863675008066293,4.089503833150449e-09,3.0678345171049123e-10,0.00025713871421545015,5.913663078213813e-08,1.609825984167503e-11,5.768629378188022e-13,9.181977079061686e-10,0.0005529736975720583,4.276987072603388e-07,7.110134999976784e-13,1.0880672431592972e-12,4.417395524232576e-35,0.0005185128925519594,1.0396874647033751e-06,3.967990053544649e-06
1.4775433317413652e-05,4.323477988951552e-06,6.13208164307239e-07,0.00042825073385353217,8.367099954798363e-06,0.004779222740019208,5.097833327309805e-06,0.007585019739309949,1.609465960064449e-05,0.00023069673353102465,2.239797833416394e-23,4.878453735693912e-10,3.471414623685165e-18,8.887456677287637e-33,0.0002995495568595206,1.6408311854878887e-07,8.897640119398758e-15,3.109336517090661e-15,3.4330707872459963e-10,4.7079226004879274e-30,1.3478255729741527e-11,2.610727470604424e-06,9.020152722911269e-05,0.01854730123350208,0.01335309795156867,55.524935879268384,0.01670577797222152,0.0005918362026470136,4.0991757532726224e-09,3.3394371468024883e-10,0.0002596712831019039,5.968107901872964e-08,1.627500423606365e-11,5.766665221024411e-13,9.177068860446413e-10,0.000560275952988533,4.320943090455974e-07,7.22657235485207e-13,1.1020115446786316e-12,5.341051613197946e-35,0.0005179643087442156,1.0402024814572138e-06,3.963966994012191e-06
1.5003426796286902e-05,4.428821262632461e-06,6.168838865957786e-07,0.00041739968231764725,7.508241214411182e-06,0.00478502318565936,5.0856235329138345e-06,0.0075941511808105145,1.608787255044278e-05,0.000230252127574773,2.647068574997652e-23,5.174660061202201e-10,3.913038374394652e-18,1.050415602196714e-32,0.00029901032155728264,1.682538548600704e-07,8.925318983631265e-15,3.373852245347118e-15,3.7293863089918943e-10,5.298679342251236e-30,1.4669631829626495e-11,2.611102055420233e-06,8.974853397137648e-05,0.01854449438329017,0.01351270367487423,55.524631906306865,0.016848060403658806,0.0005972624053352794,4.108362874782151e-09,3.627157624014373e-10,0.00026222280180858394,6.021905078843832e-08,1.6454214408806438e-11,5.764589672928115e-13,9.171967910234293e-10,0.0005676957519394348,4.3652841925080374e-07,7.345533469957941e-13,1.1161512606293538e-12,6.432104613672186e-35,0.0005174145969187013,1.0406992318404535e-06,3.960037605377369e-06
1.5231420275160153e-05,4.53427772640951e-06,6.205752055948685e-07,0.0004070315859321043,6.752181240618112e-06,0.00479053068994764,5.0734878986432476e-06,0.007602869229953489,1.60788315776724e-05,0.00022979607768336126,3.115372092282834e-23,5.480042868934969e-10,4.3970449089986154e-18,1.2371815703395678e-32,0.00029843641435010887,1.7241988230621504e-07,8.952527920050282e-15,3.653225034620195e-15,4.0428247441618615e-10,5.949499138396628e-30,1.5932878640982076e-11,2.6113225664502164e-06,8.929313618558442e-05,0.01854171081406125,0.013670629033246786,55.52433155443909,0.016988403968160287,0.000602648092877746,4.117079496215855e-09,3.9314508244452203e-10,0.00026479156517291905,6.075059920539804e-08,1.66359262876304e-11,5.762410636125744e-13,9.166677493503437e-10,0.0005752272578588801,4.409978279786351e-07,7.466922714214163e-13,1.1304737399523171e-12,7.716350739839917e-35,0.0005168637325019271,1.0411781790211142e-06,3.956196673569284e-06
1.5459413754033404e-05,4.6398415299962795e-06,6.242815213244105e-07,0.0003971192212989701,6.086303977571627e-06,0.004795765175836073,5.0614291330011164e-06,0.0076112041161152,1.6067611265698798e-05,0.00022932960616358418,3.651914305458191e-23,5.794549750518608e-10,4.926121009422592e-18,1.4522781506526688e-32,0.00029782978868572117,1.7658045468903006e-07,8.979321468584988e-15,3.9478227850102384e-15,4.3738525167185544e-10,6.665060793236802e-30,1.7270208195464504e-11,2.611399657023593e-06,8.883592992270237e-05,0.01853895651686348,0.013826888186914688,55.52403477456057,0.01712684035597704,0.0006079947903654101,4.125338818381985e-09,4.252765994088715e-10,0.00026737595699378,6.127577265052364e-08,1.6820168010456558e-11,5.760135320348966e-13,9.161201327167463e-10,0.000582864946268186,4.4549948305867804e-07,7.590650002382294e-13,1.144966709967609e-12,9.222848799266987e-35,0.000516311716288932,1.0416397657903474e-06,3.952439522041202e-06
1.5687407232906655e-05,4.745507292341843e-06,6.280022044515248e-07,0.00038763704535890855,5.4996098547325406e-06,0.004800744917644787,5.04944946201821e-06,0.00761918362035975,1.6054282615825052e-05,0.00022885366122204042,4.26451648187073e-23,6.118122102064119e-10,5.5030233562487515e-18,1.6992695636967197e-32,0.0002971922999037204,1.8073484390822152e-07,9.005753393950573e-15,4.2580086885926526e-15,4.722930491746878e-10,7.450291042583512e-30,1.8683819072199104e-11,2.6113434849812848e-06,8.837746477884152e-05,0.018536236542072704,0.01398149580599639,55.52374151863851,0.017263400317169372,0.0006133036264080363,4.133153228620082e-09,4.591545063710372e-10,0.00026997444199676875,6.179463607434556e-08,1.7006960480629005e-11,5.757770600272312e-13,9.155543896662646e-10,0.0005906036059007441,4.5003055798217856e-07,7.716630732953227e-13,1.1596195728135858e-12,1.0984241025729091e-34,0.0005157585694616806,1.0420844874708926e-06,3.948761654326377e-06
1.5981984644685484e-05,4.882174963025325e-06,6.328297135442135e-07,0.00037598388569071433,4.8433367285813154e-06,0.0048068288864520714,5.034092084667776e-06,0.0076290085683762285,1.6034050411238307e-05,0.0002282261158061721,5.182490543880237e-23,6.549509198521624e-10,6.323818678387223e-18,2.0720344761694316e-32,0.00029632579675864664,1.8609218574930962e-07,9.03945598613991e-15,4.6824321923272535e-15,5.20141534360503e-10,8.576451202232887e-30,2.0626761710134034e-11,2.61108810895087e-06,8.778401366138821e-05,0.018532779872080917,0.014178834658201918,55.5233677609791,0.01743711166373255,0.0006201080698399185,4.1426101869716176e-09,5.05583042770206e-10,0.000273350330085243,6.245575159406014e-08,1.7252103886334768e-11,5.754592630757488e-13,9.147972708896152e-10,0.0006007438257987944,4.5592400974178795e-07,7.882610755332837e-13,1.1787697524901405e-12,1.3697424786859861e-34,0.0005150422682106935,1.0426347508706646e-06,3.944121037770806e-06
1.6276562056464313e-05,5.0189947604859125e-06,6.376787477021781e-07,0.0003649609457318816,4.285441505490527e-06,0.004812548469627223,5.018874426657075e-06,0.007638332956548371,1.6010555370578147e-05,0.00022758596723573127,6.261602840120973e-23,6.995767899925232e-10,7.235420610298027e-18,2.514031029879338e-32,0.0002954143203655657,1.914365296224885e-07,9.072759695252494e-15,5.1342070143277746e-15,5.7117475049461e-10,9.839410547840298e-30,2.270535794076845e-11,2.610643832683497e-06,8.719019366300846e-05,0.0185293950683229,0.014373475156613396,55.522999708554664,0.01760780267203788,0.0006268516586363297,4.151368890199444e-09,5.550920581830838e-10,0.0002767444261161753,6.310653493155854e-08,1.7501544889780298e-11,5.751287745948133e-13,9.140116513252341e-10,0.0006110344928771187,4.61856623584379e-07,8.052059282405724e-13,1.1981472055309108e-12,1.698735447080052e-34,0.0005143242537992577,1.043158502904219e-06,3.9395986088973395e-06
1.6571139468243142e-05,5.155957747130229e-06,6.425479538348318e-07,0.00035452398268641215,3.8108533213228625e-06,0.004817933329145653,5.003799921341809e-06,0.007647201968177242,1.5983936310412188e-05,0.00022693480620613747,7.523825934654387e-23,7.45672894605791e-10,8.244241598255963e-18,3.0358276854180737e-32,0.00029446126808417014,1.9676643138796047e-07,9.105780832162873e-15,5.614050834520605e-15,6.254864873059556e-10,1.1251738692639968e-29,2.4924223971944963e-11,2.6100272750168487e-06,8.65968224431169e-05,0.018526088074094043,0.014565451531483132,55.5226372646715,0.017775533479877967,0.0006335348251003175,4.159453526583545e-09,6.077718506477971e-10,0.00028015403430579243,6.37471036416422e-08,1.775528445589566e-11,5.747867027551121e-13,9.131985812263216e-10,0.0006214664406105506,4.678233792821211e-07,8.224828041745908e-13,1.2177320073218813e-12,2.095725804193223e-34,0.000513604662329517,1.0436566362019029e-06,3.9351874570977135e-06
1.686571688002197e-05,5.293055767619824e-06,6.474360265859968e-07,0.000344632266812515,3.40687434473398e-06,0.004823010183524276,4.988871427734913e-06,0.007655656276775093,1.595432869216458e-05,0.00022627408098964454,8.993254427527078e-23,7.932208128906123e-10,9.356846699155293e-18,3.649255320598381e-32,0.00029346983796248193,2.020804939847413e-07,9.13863665282021e-15,6.122658209350547e-15,6.831683270198137e-10,1.2826772344941678e-29,2.7287919223778717e-11,2.609253626555695e-06,8.600460692219501e-05,0.01852286349309477,0.014754798632912854,55.522280334945094,0.017940362147917863,0.0006401575190861371,4.166887942721139e-09,6.63710556211751e-10,0.0002835766699141973,6.437757867787467e-08,1.8013310022226588e-11,5.744340374637236e-13,9.123591384315528e-10,0.0006320312045632576,4.738196722845883e-07,8.400780130060674e-13,1.2375059569824843e-12,2.572540666772489e-34,0.00051288364929121,1.0441300212709439e-06,3.930881361985874e-06
1.71602942918008e-05,5.430281354382187e-06,6.523417228873106e-07,0.0003352482997040041,3.0628118600924477e-06,0.00482780313267932,4.974091303430542e-06,0.007663732512360697,1.5921865177791364e-05,0.00022560510965920094,1.0696217519915968e-22,8.422006956456365e-10,1.0579941735947849e-17,4.3675144325303435e-32,0.0002924430424751386,2.0737736756606693e-07,9.171445576146139e-15,6.66069896149306e-15,7.443095267575397e-10,1.4578635222480293e-29,2.980094172873324e-11,2.6083367087964624e-06,8.5414160553723e-05,0.018519724800023306,0.014941551771488351,55.52192882716779,0.01810234478816642,0.0006467193241644803,4.173695796649614e-09,7.22994080153095e-10,0.00028701004868007574,6.499808525602454e-08,1.8275597009087802e-11,5.740716685730295e-13,9.114943899612137e-10,0.0006427209742086625,4.798412760006555e-07,8.579788912514208e-13,1.2574524180194527e-12,3.1426797234214122e-34,0.0005121613824408193,1.0445794892764088e-06,3.92667474798135e-06
1.745487170357963e-05,5.5676276416027474e-06,6.572638736606347e-07,0.00032633755143461255,2.769645036463668e-06,0.004832333956006833,4.959461402396936e-06,0.007671463693658248,1.588667606220414e-05,0.00022492909234454693,1.2661390855491357e-22,8.925913350797096e-10,1.1920359533494004e-17,5.205287306189828e-32,0.00029138372033515376,2.1265574950106407e-07,9.20432708116832e-15,7.228817846994312e-15,8.089969204720143e-10,1.6522256692418284e-29,3.2467723381478175e-11,2.607289101015024e-06,8.482601721887325e-05,0.01851667453404376,0.015125746572089578,55.521582651190904,0.018261535681972037,0.0006532195603268233,4.17990068693269e-09,7.857060172618934e-10,0.0002904520732884004,6.560874534232064e-08,1.8542110218991997e-11,5.737004027962408e-13,9.106054095819407e-10,0.0006535285496114541,4.85884314727633e-07,8.761737194760051e-13,1.2775559412972483e-12,3.8214964691339267e-34,0.0005114380373599213,1.045005842433338e-06,3.922562552626197e-06
1.777899012435643e-05,5.7188792937314805e-06,6.626973452524362e-07,0.00031704208874696075,2.496817734469824e-06,0.004837039758439796,4.943539701577157e-06,0.00767960697304076,1.584496163673224e-05,0.00022417844386120618,1.5163859218837037e-22,9.496384468752141e-10,1.353905603422971e-17,6.284658886040718e-32,0.0002901837710965131,2.1844059786272403e-07,9.240733904590163e-15,7.889401363756632e-15,8.843694174219199e-10,1.890119310519639e-29,3.558480391527564e-11,2.6059990784650884e-06,8.418210217261605e-05,0.018513422641512983,0.01532549965198192,55.52120781515189,0.018433527643966476,0.0006602994879682919,4.186059275468571e-09,8.58765127516925e-10,0.00029424697023847313,6.626941765303258e-08,1.884017982995121e-11,5.732824898968011e-13,9.096005213929641e-10,0.0006655481557262808,4.92553897651511e-07,8.965199158438063e-13,1.2998402395609118e-12,4.7148048870399665e-34,0.0005106411211239974,1.0454491511955656e-06,3.918141652643346e-06
1.8103108545133232e-05,5.870261621882283e-06,6.681480853948579e-07,0.00030824217262446184,2.267865860213497e-06,0.004841475775904026,4.927802980953205e-06,0.007687404206798577,1.580026991316844e-05,0.00022342190872664007,1.8066574141744352e-22,1.0083345340509716e-09,1.5317587497617753e-17,7.552566370663748e-32,0.00028895101965491937,2.2419993514375966e-07,9.277536072124795e-15,8.58793486883557e-15,9.642457583596818e-10,2.1553526797992184e-29,3.889901146742506e-11,2.60457853056371e-06,8.354205867538556e-05,0.018510281387452587,0.015522246733486657,55.52083921230756,0.018602271196274982,0.0006673025424195538,4.191547784232996e-09,9.361777103115368e-10,0.00029804767020781455,6.691847998003732e-08,1.914324094859607e-11,5.728555550226129e-13,9.0856894766473e-10,0.0006776942702995495,4.992408219032512e-07,9.171956016804098e-13,1.3222801051350617e-12,5.787147579353041e-34,0.0005098433563582992,1.0458663771560617e-06,3.913824015158484e-06
1.8427226965910033e-05,6.021767451047837e-06,6.736148767955912e-07,0.0002999022344756181,2.0756855531374077e-06,0.004845663348821703,4.912252299150392e-06,0.007694887317064879,1.5752764639637344e-05,0.00022266067901756558,2.1418529929329237e-22,1.0686462741915766e-09,1.7265467328067082e-17,9.035838528623624e-32,0.00028768859033822505,2.2993222487513662e-07,9.314896091354645e-15,9.325167016103727e-15,1.0487307635895288e-09,2.4502677973015114e-29,4.241593475578156e-11,2.603039963980008e-06,8.290632532286626e-05,0.018507251453951577,0.015716035617528202,55.52047673039632,0.018767831855641553,0.0006742273544192033,4.196397373173191e-09,1.0180447408377776e-09,0.0003018520598428368,6.75561121855382e-08,1.9451212535628782e-11,5.724203602520647e-13,9.075119471770371e-10,0.0006899595003063524,5.059411799001732e-07,9.38188573996375e-13,1.3448604815018961e-12,7.068541508848127e-34,0.0005090449791112823,1.0462584177992686e-06,3.909604819801127e-06
